config_id,plant,NH4NO3_mg_L,KNO3_mg_L,CaCl2_2H2O_mg_L,MgSO4_7H2O_mg_L,KH2PO4_mg_L,luminosity_umol_m2_s,temp_C,humidity_%,stem,leaves,leafArea,branch,protein
56,soja,2000,950,550,185,128,200,26.52020908113515,41.40322016311223,14.493412224091765,5.2057504657338916,18.79458269771297,5.045691799056565,36.8271512845833
56,soja,2000,950,550,185,128,800,27.302260339795573,65.9448714980852,10.642690803792316,4.517064022259079,21.07854512025414,5.452259496114448,35.217638102052156
56,soja,2000,950,550,185,128,200,29.758809324728794,73.28265513245441,18.289849423365986,5.546097929766172,22.138115469334945,4.409251375615782,34.54211426301487
56,soja,2000,950,550,185,128,350,22.354822308761204,55.99433250568046,14.960576225998098,4.038685832015459,16.829152500795956,4.355541975480673,37.14680250443592
56,soja,2000,950,550,185,128,650,20.028703769796188,63.85766473982516,14.728182366474966,5.624645657116327,18.812799300599515,2.6768908132876117,36.187511279084696
56,soja,2000,950,550,185,128,350,24.424882798320624,40.29739005910946,13.320864225771992,4.168226107223431,19.671015510086235,5.0768528834220215,36.595996966993475
56,soja,2000,950,550,185,128,650,28.457576887277355,63.85977466868158,16.673508067390433,5.145601648814566,22.030785999341557,6.345326508677043,38.16543885136205
56,soja,2000,950,550,185,128,950,24.431935926752477,47.4313935158672,15.981314090481797,4.350059144821248,22.261667264763542,4.786914228539561,36.14218292341452
57,soja,2400,950,660,555,255,800,23.073117465679964,53.27329707748864,12.507174539940317,5.634024990158574,22.761555520552253,6.141645364834183,34.321440180062076
57,soja,2400,950,660,555,255,500,23.571975484701703,47.69202598112741,15.471365957412587,4.082498207053332,16.815495497156164,4.839875546049766,36.19405957525466
57,soja,2400,950,660,555,255,500,22.527511875096476,51.67373972772707,18.344557266742303,5.830914450891132,20.542299872955773,3.1618351080727156,34.702370869203065
57,soja,2400,950,660,555,255,950,29.062460890530158,44.062035910926774,16.695730605129462,4.725821920615157,17.987756750735837,6.886491061429032,35.52117013231258
57,soja,2400,950,660,555,255,200,26.687468071983588,40.48882181213381,17.660490907529386,5.036850198870124,16.319132558208736,5.077613046141357,34.40703640152028
57,soja,2400,950,660,555,255,650,26.26809498850355,68.56144738002413,15.486901844848484,5.18978102328782,21.47098764021717,4.721535295199946,37.90456473433441
57,soja,2400,950,660,555,255,650,28.97775271221895,50.49068373360802,16.236856096512096,5.0184507302878485,25.77532103348603,5.316811786335731,34.64936372131822
57,soja,2400,950,660,555,255,950,21.643560185784676,68.01542088969053,13.523197837534983,6.06586060636299,16.13848891636019,6.385772550167489,36.40492304044881
57,soja,2400,950,660,555,255,800,25.307398238135804,54.556760261830334,14.21176942279585,5.093396016630529,18.18456564710136,3.727230610060933,35.478406643949164
57,soja,2400,950,660,555,255,650,20.70458886153674,69.11323629636894,10.682189629457156,5.473672527825875,21.31719677466704,4.676495374275615,35.80272448836159
58,soja,2400,950,550,555,213,650,21.351981004280947,70.56418446618844,18.432202319674634,6.992792686070444,21.7594701149735,5.0398171398057094,35.99535800991184
58,soja,2400,950,550,555,213,200,20.48007908525484,44.086808315882934,14.632318710674708,5.827477360593571,22.72929634086112,6.391264564961563,35.82053545577702
58,soja,2400,950,550,555,213,500,26.50895477625795,52.44558220680581,20.263424074450228,5.75729073477382,17.89348321444436,4.61263123162356,37.39189893948323
58,soja,2400,950,550,555,213,500,25.53863886847705,52.24648760538197,17.08004747472945,5.006882913481084,23.154430979769288,6.183472376776556,36.237921140653086
58,soja,2400,950,550,555,213,200,29.194859658868598,79.83122599485722,15.485965449020808,5.099705044503573,18.034129375148545,4.841204285300471,36.95850214907278
58,soja,2400,950,550,555,213,950,23.518687132020005,73.2005903567372,15.485435455251318,5.605354661001698,17.930416164642445,4.647638032769726,35.24168205647834
58,soja,2400,950,550,555,213,350,25.668289800693973,76.21563548903643,15.659476412526775,5.732825295252301,24.72346484348578,5.267941321756122,35.72589593379784
58,soja,2400,950,550,555,213,800,25.91176774649264,60.336956284436255,11.46981379819922,4.599937823890263,20.88061392341595,4.86590252566918,36.113681214647464
58,soja,2400,950,550,555,213,200,27.305053833794197,65.10083192638226,18.591626653298587,5.672080595753996,22.149155949955926,3.4696034463189287,37.10581820866331
58,soja,2400,950,550,555,213,500,22.977285383803594,71.38031572902831,14.412202600504965,4.930591628508111,19.806761589917233,5.103997764413759,37.26311505614616
59,soja,1600,950,440,370,128,350,24.308053634327287,75.13433005562972,15.201245157392306,5.481936226008676,19.976740273991727,5.659561025869615,36.348658470717
59,soja,1600,950,440,370,128,800,29.158530092267185,70.67914808557688,17.272922154900122,5.282220845455478,19.763321935897512,4.145252661047291,36.605967286806724
59,soja,1600,950,440,370,128,200,20.1949763607308,59.47793132029542,12.616842421813555,4.348408260682789,15.605050510061135,7.167931223268965,35.259409333342596
59,soja,1600,950,440,370,128,350,29.29583704740811,55.85926909470279,14.989655626818172,4.029108336940795,21.227238611201642,6.530423371654137,34.40764678344771
59,soja,1600,950,440,370,128,950,24.38005222924678,73.18030708747335,12.551988444061571,5.455626644771948,20.395347092649356,4.218944264924947,37.23507413238621
59,soja,1600,950,440,370,128,500,22.1629017661424,41.78722802809373,14.704561771232592,4.8207521878780755,18.962579543334517,4.828386870451103,36.21442443369689
59,soja,1600,950,440,370,128,350,26.53126410001203,75.24553818888604,14.272230832621435,4.940586678841812,26.534050217119137,4.515252557150543,34.81413573396798
59,soja,1600,950,440,370,128,650,22.260692744327205,70.38987750505437,10.124695533158595,4.34208566160223,19.590090644373078,5.433952299629433,35.605865995450976
59,soja,1600,950,440,370,128,800,27.113649671459118,41.12870478787051,15.7696797934865,4.222601735865896,24.66443298017368,4.098204280211902,35.4404747743526
59,soja,1600,950,440,370,128,800,28.445605648665907,67.6803105528631,12.769018710028927,4.67082426871771,23.72246033582064,5.194275713693386,36.72014024299867
60,soja,2400,2350,440,370,255,650,22.363297089594543,62.53094525309106,15.946630009247741,4.74575260208003,21.382720686893695,6.160654474000644,36.17196718237184
60,soja,2400,2350,440,370,255,200,29.39305565172838,70.63617588068303,17.379555911751805,4.407870710229811,18.096421551393494,5.284150456040185,35.49609836922871
60,soja,2400,2350,440,370,255,800,20.130945811387857,67.84304789024142,12.407183949482732,5.742164529716953,19.72593598369819,5.218059763262537,36.966662922966194
60,soja,2400,2350,440,370,255,200,27.25648732232047,63.643862147631005,18.758571216121176,4.220806734983717,18.206560794912466,3.5042300124006758,35.4269763966055
60,soja,2400,2350,440,370,255,500,24.153288492636193,46.92599552690205,14.994309000792821,4.4764414290235655,19.12666263005727,5.202486864143552,35.62494299022945
60,soja,2400,2350,440,370,255,350,29.550478551418976,48.886948014076296,13.050846094169753,5.322630873858238,17.98976352045145,3.3150304683102356,37.5756446662452
60,soja,2400,2350,440,370,255,200,21.178654715013206,59.70534587707431,9.042335044714415,4.097921291233105,18.25863125370042,4.763661623584119,34.716600960753176
60,soja,2400,2350,440,370,255,800,20.908258123809006,73.69451826578658,15.015920110161874,4.889145748787209,21.354170993191204,7.1984070050793445,35.78596915075985
60,soja,2400,2350,440,370,255,950,21.657042672601033,45.16464172483838,17.207195482127535,4.764179491708219,22.72114507235507,4.689743036241875,35.70469245180021
60,soja,2400,2350,440,370,255,500,29.867307067816967,55.10966104409232,16.53622370253859,5.134627509577072,18.161070453738564,5.447222143081741,36.6417971971307
